,suburb_id,postcode,state,distance_km,population,median_income,ttl_properties_sold,ttl_house_sold,ttl_house_tier1,ttl_house_tier2,ttl_house_tier3,ttl_apt_sold,ttl_apt_tier1,ttl_apt_tier2,ttl_apt_tier3,house_affordability_tier1,house_affordability_tier2,house_affordability_tier3,apt_affordability_tier1,apt_affordability_tier2,apt_affordability_tier3,properties_ttl,house_ttl,house_3beds_ttl,house_4beds_ttl,house_5beds_ttl,apt_ttl,apt_1bed_ttl,apt_2beds_ttl,apt_3beds_ttl,house_ttl_perc,house_3beds_perc,house_4beds_perc,house_5beds_perc,apt_ttl_perc,apt_1bed_perc,apt_2beds_perc,apt_3beds_perc,price_house_2016,price_house_2017,price_house_2018,price_house_2019,price_house_2020,price_house_2021,price_apt_2016,price_apt_2017,price_apt_2018,price_apt_2019,price_apt_2020,price_apt_2021,house_5yr_growth,house_2017_growth,house_2018_growth,house_2019_growth,house_2020_growth,house_2021_growth,apt_5yr_growth,apt_2017_growth,apt_2018_growth,apt_2019_growth,apt_2020_growth,apt_2021_growth,price_house_jan21,price_house_feb21,price_house_mar21,price_house_apr21,price_house_may21,price_house_jun21,price_house_jul21,price_apt_jan21,price_apt_feb21,price_apt_mar21,price_apt_apr21,price_apt_may21,price_apt_jun21,price_apt_jul21,house_6mths_growth,house_feb_growth,house_mar_growth,house_apr_growth,house_may_growth,house_jun_growth,house_jul_growth,apt_6mths_growth,apt_feb_growth,apt_mar_growth,apt_apr_growth,apt_may_growth,apt_jun_growth,apt_jul_growth
169,chirnside-park-vic-3116,3116,VIC,31.64,9872,35776,158.0,156.0,30.0,3.0,1.0,2.0,2.0,0.0,0.0,0.192,0.019,0.006,1.0,0.0,0.0,1283.0,1253.0,618.0,468.0,122.0,30.0,0.0,14.0,16.0,0.977,0.493,0.374,0.097,0.023,0.0,0.467,0.533,640000.0,740200.0,725000.0,708500.0,771000.0,882000.0,412000.0,0.0,540000.0,0.0,605000.0,0.0,0.378,0.157,-0.021,-0.023,0.088,0.144,-1.0,-1.0,,-1.0,,-1.0,800000.0,802999.0,868800.0,852100.0,923000.0,821500.0,860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.004,0.082,-0.019,0.083,-0.11,0.047,,,,,,,
170,hornsby-nsw-2077,2077,NSW,21.507,22168,38792,302.0,117.0,57.0,46.0,10.0,185.0,162.0,17.0,1.0,0.487,0.393,0.085,0.876,0.092,0.005,2576.0,1193.0,461.0,513.0,137.0,1383.0,208.0,995.0,177.0,0.463,0.386,0.43,0.115,0.537,0.15,0.719,0.128,1215000.0,1330000.0,1121000.0,1120000.0,1282000.0,1620000.0,640000.0,670000.0,651650.0,623000.0,633600.0,652500.0,0.333,0.095,-0.157,-0.001,0.145,0.264,0.02,0.047,-0.027,-0.044,0.017,0.03,1378000.0,1600000.0,1620000.0,1550000.0,1750000.0,1580000.0,1600000.0,620000.0,635000.0,660000.0,655000.0,650000.0,650000.0,600000.0,0.161,0.161,0.013,-0.043,0.129,-0.097,0.013,-0.032,0.024,0.039,-0.008,-0.008,0.0,-0.077
171,chatswood-nsw-2067,2067,NSW,8.46,24913,38324,243.0,102.0,1.0,21.0,80.0,141.0,29.0,63.0,45.0,0.01,0.206,0.784,0.206,0.447,0.319,2966.0,1298.0,511.0,485.0,178.0,1668.0,417.0,904.0,330.0,0.438,0.394,0.374,0.137,0.562,0.25,0.542,0.198,2398000.0,2300000.0,2250000.0,2050000.0,2302000.0,2750000.0,955000.0,1040000.0,990000.0,1020000.0,990000.0,1078000.0,0.147,-0.041,-0.022,-0.089,0.123,0.195,0.129,0.089,-0.048,0.03,-0.029,0.089,0.0,2730000.0,1873000.0,2875000.0,2301000.0,2750000.0,3320000.0,950000.0,1059000.0,1135800.0,1080000.0,965000.0,730000.0,350000.0,,,-0.314,0.535,-0.2,0.195,0.207,-0.632,0.115,0.073,-0.049,-0.106,-0.244,-0.521
172,cottles-bridge-vic-3099,3099,VIC,32.925,601,37388,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,,,44.0,44.0,7.0,26.0,5.0,0.0,0.0,0.0,0.0,1.0,0.159,0.591,0.114,0.0,,,,1042200.0,935000.0,1010000.0,857000.0,895000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.103,0.08,-0.151,0.044,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,daceyville-nsw-2032,2032,NSW,6.924,1209,20800,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,0.0,,,,28.0,27.0,14.0,3.0,2.0,1.0,0.0,1.0,0.0,0.964,0.519,0.111,0.074,0.036,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,brunswick-east-vic-3057,3057,VIC,6.574,11504,47632,159.0,44.0,20.0,18.0,3.0,115.0,71.0,4.0,1.0,0.455,0.409,0.068,0.617,0.035,0.009,1180.0,499.0,240.0,96.0,9.0,681.0,237.0,410.0,31.0,0.423,0.481,0.192,0.018,0.577,0.348,0.602,0.046,1080000.0,1265000.0,1250000.0,1090000.0,1430000.0,1440000.0,458500.0,470000.0,455000.0,500000.0,508200.0,550000.0,0.333,0.171,-0.012,-0.128,0.312,0.007,0.2,0.025,-0.032,0.099,0.016,0.082,0.0,1300000.0,1206000.0,1457500.0,1373000.0,1049000.0,1191000.0,407000.0,515000.0,520000.0,510000.0,575000.0,574275.0,360000.0,,,-0.072,0.209,-0.058,-0.236,0.135,-0.115,0.265,0.01,-0.019,0.127,-0.001,-0.373
175,coasters-retreat-nsw-2108,2108,NSW,30.383,44,53248,,,,,,,,,,,,,,,,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,moggill-qld-4070,4070,QLD,18.907,4641,45032,59.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017,0.0,0.017,,,,519.0,519.0,42.0,397.0,71.0,0.0,0.0,0.0,0.0,1.0,0.081,0.765,0.137,0.0,,,,560000.0,565000.0,548500.0,574000.0,547500.0,670000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.009,-0.029,0.046,-0.046,0.224,,,,,,,663000.0,500000.0,630000.0,580000.0,620000.0,773275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.246,0.26,-0.079,0.069,0.247,-1.0,,,,,,,
177,alberton-sa-5014,5014,SA,10.673,1818,32760,22.0,18.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,244.0,204.0,106.0,47.0,5.0,40.0,0.0,39.0,1.0,0.836,0.52,0.23,0.025,0.164,0.0,0.975,0.025,451000.0,466000.0,490000.0,550000.0,480000.0,420100.0,255000.0,240000.0,272000.0,256000.0,210000.0,250000.0,-0.069,0.033,0.052,0.122,-0.127,-0.125,-0.02,-0.059,0.133,-0.059,-0.18,0.19,685000.0,357000.0,0.0,0.0,550000.0,420100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.479,-1.0,,,-0.236,-1.0,,,,,,,
178,la-perouse-nsw-2036,2036,NSW,14.019,399,33124,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,,,,28.0,21.0,10.0,7.0,1.0,7.0,0.0,4.0,3.0,0.75,0.476,0.333,0.048,0.25,0.0,0.571,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,merriwa-wa-6030,6030,WA,34.566,5489,27560,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,297.0,297.0,91.0,190.0,11.0,0.0,0.0,0.0,0.0,1.0,0.306,0.64,0.037,0.0,,,,350000.0,350000.0,322000.0,315000.0,300000.0,373000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,-0.08,-0.022,-0.048,0.243,,,,,,,350500.0,346500.0,369000.0,365000.0,375000.0,350000.0,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.011,0.065,-0.011,0.027,-0.067,-0.029,,,,,,,
180,burnley-vic-3121,3121,VIC,4.034,769,58604,4.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,6.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.6,0.5,0.0,0.0,0.4,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,lane-cove-north-nsw-2066,2066,NSW,8.263,11436,57408,18.0,2.0,1.0,1.0,0.0,16.0,7.0,9.0,0.0,0.5,0.5,0.0,0.438,0.563,0.0,118.0,25.0,14.0,2.0,4.0,93.0,24.0,60.0,7.0,0.212,0.56,0.08,0.16,0.788,0.258,0.645,0.075,1500000.0,1325000.0,0.0,1672000.0,1820000.0,0.0,636000.0,662256.0,665000.0,650000.0,780000.0,707000.0,-1.0,-0.117,-1.0,,0.089,-1.0,0.112,0.041,0.004,-0.023,0.2,-0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707000.0,0.0,,,,,,,,,,,,,,-1.0
182,northcote-vic-3070,3070,VIC,6.609,24561,45708,245.0,138.0,57.0,59.0,19.0,107.0,56.0,12.0,7.0,0.413,0.428,0.138,0.523,0.112,0.065,2601.0,1844.0,872.0,370.0,61.0,757.0,320.0,403.0,33.0,0.709,0.473,0.201,0.033,0.291,0.423,0.532,0.044,1218500.0,1325000.0,1350000.0,1330000.0,1490000.0,1599000.0,469000.0,457750.0,525000.0,515000.0,570000.0,630000.0,0.312,0.087,0.019,-0.015,0.12,0.073,0.343,-0.024,0.147,-0.019,0.107,0.105,0.0,1500000.0,1650000.0,1320000.0,1530000.0,1430000.0,1790000.0,650000.0,605000.0,470000.0,539000.0,606000.0,485000.0,375000.0,,,0.1,-0.2,0.159,-0.065,0.252,-0.423,-0.069,-0.223,0.147,0.124,-0.2,-0.227
183,duffys-forest-nsw-2084,2084,NSW,21.569,474,46072,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,19.0,19.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.105,0.316,0.421,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,fortitude-valley-qld-4006,4006,QLD,1.956,6978,47580,127.0,4.0,0.0,0.0,3.0,123.0,24.0,2.0,2.0,0.0,0.0,0.75,0.195,0.016,0.016,782.0,28.0,11.0,7.0,0.0,754.0,213.0,458.0,78.0,0.036,0.393,0.25,0.0,0.964,0.282,0.607,0.103,412500.0,980000.0,790000.0,1420000.0,0.0,925000.0,395000.0,400000.0,385000.0,407500.0,387700.0,380000.0,1.242,1.376,-0.194,0.797,-1.0,,-0.038,0.013,-0.038,0.058,-0.049,-0.02,0.0,0.0,0.0,0.0,925000.0,0.0,0.0,315000.0,405000.0,350000.0,310000.0,375000.0,335000.0,0.0,,,,,,-1.0,,-1.0,0.286,-0.136,-0.114,0.21,-0.107,-1.0
185,burns-beach-wa-6028,6028,WA,28.623,3377,51688,67.0,67.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.254,0.015,0.0,,,,218.0,218.0,22.0,159.0,24.0,0.0,0.0,0.0,0.0,1.0,0.101,0.729,0.11,0.0,,,,823000.0,820000.0,793000.0,765000.0,920000.0,895000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,-0.004,-0.033,-0.035,0.203,-0.027,,,,,,,768750.0,1035000.0,875000.0,807000.0,895000.0,910000.0,985000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.346,-0.155,-0.078,0.109,0.017,0.082,,,,,,,
186,pullenvale-qld-4069,4069,QLD,14.865,3179,50492,23.0,23.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.565,0.217,0.087,,,,200.0,200.0,9.0,106.0,64.0,0.0,0.0,0.0,0.0,1.0,0.045,0.53,0.32,0.0,,,,1073000.0,1007000.0,1150000.0,1010000.0,1285000.0,1265000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,-0.062,0.142,-0.122,0.272,-0.016,,,,,,,860000.0,0.0,0.0,970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,-1.0,,,,,,,,,
187,deepdene-vic-3103,3103,VIC,8.509,2035,40456,11.0,9.0,0.0,1.0,8.0,2.0,1.0,0.0,1.0,0.0,0.111,0.889,0.5,0.0,0.5,79.0,66.0,9.0,34.0,20.0,13.0,0.0,6.0,7.0,0.835,0.136,0.515,0.303,0.165,0.0,0.462,0.538,2475000.0,2760000.0,2528000.0,2880000.0,2211000.0,2571000.0,960000.0,1040000.0,862500.0,1041000.0,660000.0,0.0,0.039,0.115,-0.084,0.139,-0.232,0.163,-1.0,0.083,-0.171,0.207,-0.366,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,yarrambat-vic-3091,3091,VIC,25.528,1588,37960,13.0,13.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.308,0.462,0.154,,,,143.0,143.0,34.0,74.0,26.0,0.0,0.0,0.0,0.0,1.0,0.238,0.517,0.182,0.0,,,,1100000.0,1300000.0,1150000.0,1100000.0,1500000.0,1280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.182,-0.115,-0.043,0.364,-0.147,,,,,,,0.0,0.0,0.0,0.0,0.0,1240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-1.0,,,,,,,
189,watsonia-north-vic-3087,3087,VIC,17.738,3814,35360,33.0,32.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.281,0.0,0.0,1.0,0.0,0.0,427.0,418.0,240.0,155.0,13.0,9.0,0.0,5.0,4.0,0.979,0.574,0.371,0.031,0.021,0.0,0.556,0.444,700000.0,793000.0,770000.0,738000.0,800000.0,940000.0,0.0,490000.0,0.0,540000.0,0.0,0.0,0.343,0.133,-0.029,-0.042,0.084,0.175,,,-1.0,,-1.0,,0.0,0.0,865000.0,0.0,990000.0,930000.0,920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.0,,-0.061,-0.011,,,,,,,
190,willoughby-east-nsw-2068,2068,NSW,7.717,1822,56628,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,wheeler-heights-nsw-2097,2097,NSW,16.852,2986,42848,34.0,31.0,5.0,18.0,8.0,3.0,1.0,2.0,0.0,0.161,0.581,0.258,0.333,0.667,0.0,263.0,257.0,90.0,114.0,43.0,6.0,2.0,2.0,2.0,0.977,0.35,0.444,0.167,0.023,0.333,0.333,0.333,1482000.0,1600000.0,1420000.0,1431000.0,1715000.0,2212000.0,0.0,0.0,0.0,0.0,0.0,720000.0,0.493,0.08,-0.113,0.008,0.198,0.29,,,,,,,0.0,0.0,2300000.0,0.0,0.0,2212000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.0,,,-1.0,,,,,,,
192,sunshine-west-vic-3020,3020,VIC,14.412,18580,23140,,,,,,,,,,,,,,,,852.0,852.0,593.0,259.0,0.0,0.0,0.0,0.0,0.0,1.0,0.696,0.304,0.0,0.0,,,,520000.0,657000.0,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.263,0.005,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,elizabeth-bay-nsw-2011,2011,NSW,1.746,5215,75296,109.0,3.0,0.0,0.0,2.0,106.0,24.0,19.0,52.0,0.0,0.0,0.667,0.226,0.179,0.491,1112.0,15.0,3.0,3.0,6.0,1097.0,491.0,391.0,134.0,0.013,0.2,0.2,0.4,0.987,0.448,0.356,0.122,0.0,0.0,0.0,0.0,0.0,722000.0,960500.0,1250000.0,1100000.0,1232000.0,1030000.0,950000.0,,,,,,,-0.011,0.301,-0.12,0.12,-0.164,-0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702000.0,817000.0,950000.0,825000.0,1285000.0,1136000.0,850000.0,,,,,,,,0.211,0.164,0.163,-0.132,0.558,-0.116,-0.252
194,doncaster-vic-3108,3108,VIC,14.16,20946,29744,235.0,131.0,78.0,42.0,6.0,104.0,44.0,8.0,2.0,0.595,0.321,0.046,0.423,0.077,0.019,2591.0,1826.0,632.0,853.0,252.0,765.0,146.0,442.0,170.0,0.705,0.346,0.467,0.138,0.295,0.191,0.578,0.222,1250000.0,1450000.0,1300000.0,1250000.0,1302000.0,1460000.0,511000.0,545000.0,539000.0,510000.0,485000.0,517500.0,0.168,0.16,-0.103,-0.038,0.042,0.121,0.013,0.067,-0.011,-0.054,-0.049,0.067,1200000.0,1560000.0,1370000.0,1470000.0,1460000.0,1506000.0,1430000.0,616000.0,435000.0,550000.0,446000.0,366000.0,505000.0,312000.0,0.192,0.3,-0.122,0.073,-0.007,0.032,-0.05,-0.494,-0.294,0.264,-0.189,-0.179,0.38,-0.382
195,thornleigh-nsw-2120,2120,NSW,20.108,8464,43160,103.0,95.0,51.0,36.0,7.0,8.0,6.0,2.0,0.0,0.537,0.379,0.074,0.75,0.25,0.0,812.0,789.0,338.0,330.0,74.0,23.0,4.0,10.0,9.0,0.972,0.428,0.418,0.094,0.028,0.174,0.435,0.391,1200000.0,1330000.0,1225000.0,1170000.0,1315000.0,1639000.0,615000.0,0.0,0.0,755000.0,702000.0,616000.0,0.366,0.108,-0.079,-0.045,0.124,0.246,0.002,-1.0,,,-0.07,-0.123,0.0,1286000.0,1573000.0,1475000.0,1822000.0,1780000.0,1520000.0,0.0,616000.0,0.0,0.0,0.0,0.0,0.0,,,0.223,-0.062,0.235,-0.023,-0.146,,,-1.0,,,,
196,ringwood-north-vic-3134,3134,VIC,23.184,9832,38324,115.0,110.0,59.0,12.0,6.0,5.0,4.0,1.0,0.0,0.536,0.109,0.055,0.8,0.2,0.0,1015.0,945.0,303.0,498.0,109.0,70.0,0.0,43.0,25.0,0.931,0.321,0.527,0.115,0.069,0.0,0.614,0.357,848255.0,960000.0,930000.0,883300.0,988500.0,1140500.0,545000.0,602000.0,480000.0,550000.0,575000.0,600000.0,0.345,0.132,-0.031,-0.05,0.119,0.154,0.101,0.105,-0.203,0.146,0.045,0.043,870000.0,1005000.0,1161000.0,1460000.0,1140000.0,1140000.0,1100000.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.264,0.155,0.155,0.258,-0.219,0.0,-0.035,,,,-1.0,,,
197,northbridge-nsw-2063,2063,NSW,6.356,6347,60060,55.0,37.0,0.0,1.0,36.0,18.0,1.0,5.0,11.0,0.0,0.027,0.973,0.056,0.278,0.611,911.0,738.0,190.0,271.0,220.0,173.0,25.0,90.0,56.0,0.81,0.257,0.367,0.298,0.19,0.145,0.52,0.324,3225000.0,3650000.0,3320000.0,3075000.0,3520000.0,3600000.0,1000000.0,1034000.0,1050000.0,1000000.0,1205000.0,1355000.0,0.116,0.132,-0.09,-0.074,0.145,0.023,0.355,0.034,0.015,-0.048,0.205,0.124,0.0,3600000.0,3175000.0,0.0,0.0,0.0,0.0,0.0,750000.0,1270000.0,0.0,0.0,0.0,1500000.0,,,-0.118,-1.0,,,,,,0.693,-1.0,,,
198,keilor-vic-3036,3036,VIC,18.301,5853,35984,44.0,41.0,9.0,5.0,0.0,3.0,2.0,1.0,0.0,0.22,0.122,0.0,0.667,0.333,0.0,366.0,350.0,116.0,181.0,37.0,16.0,0.0,3.0,13.0,0.956,0.331,0.517,0.106,0.044,0.0,0.188,0.813,870000.0,840000.0,797300.0,837500.0,890000.0,883500.0,675000.0,0.0,0.0,620000.0,650000.0,0.0,0.016,-0.034,-0.051,0.05,0.063,-0.007,-1.0,-1.0,,,0.048,-1.0,775000.0,0.0,802000.0,813000.0,757000.0,0.0,752000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-1.0,,0.014,-0.069,-1.0,,,,,,,,
199,adelaide-sa-5000,5000,SA,0.0,15115,24648,240.0,59.0,12.0,2.0,1.0,181.0,35.0,3.0,2.0,0.203,0.034,0.017,0.193,0.017,0.011,1776.0,455.0,158.0,27.0,5.0,1321.0,298.0,798.0,206.0,0.256,0.347,0.059,0.011,0.744,0.226,0.604,0.156,570000.0,655500.0,580000.0,634000.0,680000.0,730000.0,375000.0,389000.0,375000.0,375000.0,375000.0,380000.0,0.281,0.15,-0.115,0.093,0.073,0.074,0.013,0.037,-0.036,0.0,0.0,0.013,480000.0,616500.0,825000.0,610000.0,755000.0,730000.0,0.0,345000.0,410000.0,385000.0,345000.0,365000.0,400000.0,339900.0,-1.0,0.284,0.338,-0.261,0.238,-0.033,-1.0,-0.015,0.188,-0.061,-0.104,0.058,0.096,-0.15
200,vermont-vic-3133,3133,VIC,20.069,10442,35672,89.0,67.0,41.0,7.0,0.0,22.0,13.0,7.0,0.0,0.612,0.104,0.0,0.591,0.318,0.0,1159.0,1002.0,465.0,394.0,94.0,157.0,2.0,72.0,83.0,0.865,0.464,0.393,0.094,0.135,0.013,0.459,0.529,905000.0,1100000.0,980000.0,970000.0,1075000.0,1170000.0,582000.0,630000.0,722000.0,635000.0,700000.0,718000.0,0.293,0.215,-0.109,-0.01,0.108,0.088,0.234,0.082,0.146,-0.12,0.102,0.026,999000.0,1180000.0,1050000.0,1170000.0,1219000.0,1080000.0,1137000.0,550000.0,0.0,0.0,0.0,495000.0,718000.0,0.0,0.138,0.181,-0.11,0.114,0.042,-0.114,0.053,-1.0,-1.0,,,,0.451,-1.0
201,warwick-wa-6024,6024,WA,13.209,3732,34684,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,168.0,167.0,75.0,80.0,6.0,1.0,0.0,1.0,0.0,0.994,0.449,0.479,0.036,0.006,0.0,1.0,0.0,580000.0,565000.0,500000.0,527000.0,550000.0,575001.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,-0.026,-0.115,0.054,0.044,0.045,,,,,,,450000.0,0.0,572000.0,600000.0,575000.0,0.0,575001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,-1.0,,0.049,-0.042,-1.0,,,,,,,,
202,spring-hill-qld-4000,4000,QLD,1.188,5974,34996,118.0,24.0,7.0,2.0,5.0,94.0,14.0,1.0,1.0,0.292,0.083,0.208,0.149,0.011,0.011,723.0,171.0,81.0,26.0,24.0,552.0,182.0,314.0,56.0,0.237,0.474,0.152,0.14,0.763,0.33,0.569,0.101,830000.0,900000.0,875000.0,860000.0,1070000.0,976000.0,412500.0,376000.0,405000.0,385000.0,400000.0,405000.0,0.176,0.084,-0.028,-0.017,0.244,-0.088,-0.018,-0.088,0.077,-0.049,0.039,0.013,0.0,1160000.0,910000.0,0.0,920000.0,830000.0,0.0,300000.0,395000.0,440000.0,255500.0,450000.0,325000.0,0.0,,,-0.216,-1.0,,-0.098,-1.0,-1.0,0.317,0.114,-0.419,0.761,-0.278,-1.0
203,kilsyth-vic-3137,3137,VIC,30.472,10891,34528,158.0,126.0,2.0,1.0,1.0,32.0,29.0,0.0,0.0,0.016,0.008,0.008,0.906,0.0,0.0,1340.0,1092.0,652.0,302.0,48.0,248.0,11.0,118.0,114.0,0.815,0.597,0.277,0.044,0.185,0.044,0.476,0.46,600000.0,701000.0,670000.0,640000.0,685000.0,766000.0,471000.0,507777.0,560000.0,520000.0,590000.0,604000.0,0.277,0.168,-0.044,-0.045,0.07,0.118,0.282,0.078,0.103,-0.071,0.135,0.024,781000.0,680000.0,699000.0,832000.0,753050.0,860000.0,800000.0,510000.0,585000.0,610000.0,0.0,0.0,0.0,525000.0,0.024,-0.129,0.028,0.19,-0.095,0.142,-0.07,0.029,0.147,0.043,-1.0,,,
204,clontarf-nsw-2093,2093,NSW,7.952,1737,59280,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,276.0,275.0,46.0,124.0,90.0,1.0,0.0,1.0,0.0,0.996,0.167,0.451,0.327,0.004,0.0,1.0,0.0,3050000.0,3125000.0,3300000.0,3035000.0,3500000.0,4300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.025,0.056,-0.08,0.153,0.229,,,,,,,0.0,3050000.0,5800000.0,0.0,0.0,4300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.902,-1.0,,,-1.0,,,,,,,
205,iluka-wa-6028,6028,WA,26.918,5265,44356,77.0,77.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.182,0.052,0.0,,,,317.0,317.0,23.0,245.0,44.0,0.0,0.0,0.0,0.0,1.0,0.073,0.773,0.139,0.0,,,,849000.0,770000.0,825000.0,787000.0,800000.0,890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,-0.093,0.071,-0.046,0.017,0.113,,,,,,,920000.0,780000.0,750000.0,885000.0,890000.0,845000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.152,-0.038,0.18,0.006,-0.051,-1.0,,,,,,,
206,indooroopilly-qld-4068,4068,QLD,5.724,12242,36504,206.0,103.0,29.0,19.0,18.0,103.0,32.0,4.0,2.0,0.282,0.184,0.175,0.311,0.039,0.019,1479.0,857.0,258.0,341.0,187.0,622.0,33.0,414.0,170.0,0.579,0.301,0.398,0.218,0.421,0.053,0.666,0.273,850000.0,968000.0,901000.0,925000.0,1055000.0,1500000.0,400000.0,418000.0,450000.0,419900.0,435000.0,460000.0,0.765,0.139,-0.069,0.027,0.141,0.422,0.15,0.045,0.077,-0.067,0.036,0.057,1180434.0,1380000.0,1010000.0,1200000.0,1401000.0,1060000.0,1935000.0,660000.0,429000.0,440000.0,447000.0,500000.0,430000.0,430000.0,0.639,0.169,-0.268,0.188,0.168,-0.243,0.825,-0.348,-0.35,0.026,0.016,0.119,-0.14,0.0
207,wilston-qld-4051,4051,QLD,3.955,3937,52728,59.0,51.0,23.0,7.0,10.0,8.0,1.0,0.0,0.0,0.451,0.137,0.196,0.125,0.0,0.0,478.0,405.0,145.0,123.0,76.0,73.0,4.0,59.0,10.0,0.847,0.358,0.304,0.188,0.153,0.055,0.808,0.137,1050000.0,1010000.0,865000.0,1065000.0,1238000.0,1300000.0,325000.0,375000.0,330000.0,220800.0,292500.0,380000.0,0.238,-0.038,-0.144,0.231,0.162,0.05,0.169,0.154,-0.12,-0.331,0.325,0.299,0.0,1030000.0,835000.0,1300000.0,850000.0,1250000.0,0.0,0.0,0.0,0.0,335000.0,0.0,0.0,0.0,,,-0.189,0.557,-0.346,0.471,-1.0,,,,,-1.0,,
